edge_id,source_id,target_id,edge_type,source_path,attributes_json
edge:b6b5b0e247779aee,file:790921ce62f6e811,asdi:ASDI.12,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b6e2a1d7a612a7dd,sdg_target:10.7,sdg:10,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:b70024ab78374100,policy_indicator:6.3.2,sdg_target:6.3,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:b7825bd8d67323ec,policy_indicator:7.1.2,sdg_target:7.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:b7bd35ad14cbce4e,sdg_target:12.6,sdg:12,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:b7cb9862ac116112,policy_indicator:4.2.1,sdg_target:4.2,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:b7d63756fdbf7e2d,policy_indicator:1.5.2,sdg_target:1.5,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:b7eef94b28f6139c,file:790921ce62f6e811,asdi:ASDI.64,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b8216643af73ee77,asdi:ASDI.94,dataset_type:elevation,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b83972288549dfbf,asdi:ASDI.104,sdg:7,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG7""}"
edge:b859132d969dedfb,file:4f7c289bfa5e3248,policy_indicator:17.14.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:b8b4df104be51acf,file:4f7c289bfa5e3248,policy_indicator:17.19.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:b8bc65878dff8593,asdi:ASDI.29,dataset_type:climate,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b8fa95bc234b89f4,track:part-i,file:fb3f618140ac2441,CONTAINS_FILE,Public Policies Tables/30 Tabla B30.xlsx,"{""role"":""public_policy_input""}"
edge:b927fcd372aa8b70,asdi:ASDI.129,sdg:8,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG8""}"
edge:b95bd41430ffec7a,track:part-i,file:1aa58330a74f3922,CONTAINS_FILE,Public Policies Tables/34 Tabla B34.xlsx,"{""role"":""public_policy_input""}"
edge:b9bcd975cf91f6c0,file:4f7c289bfa5e3248,policy_indicator:14.4.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:b9f38ff7f5cc2cf0,asdi:ASDI.77,sdg:17,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG17""}"
edge:ba300d3d223eabc4,policy_indicator:15.7.1,sdg_target:15.7,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:ba5149e08d619626,sdg_target:11.c,sdg:11,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:ba7221acf145c5ea,track:part-i,file:79dbd2c32b533f97,CONTAINS_FILE,Public Policies Tables/16 Tabla B16.xlsx,"{""role"":""public_policy_input""}"
edge:babbac5a53b9a048,file:790921ce62f6e811,asdi:ASDI.71,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:bae7b0242b34e989,policy_indicator:15.8.1,sdg_target:15.8,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:bb5199dd44804215,policy_indicator:16.4.1,sdg_target:16.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:bb8fd24af8c2c7a2,asdi:ASDI.135,dataset_type:ecosystems,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:bbab3e4002ce7558,asdi:ASDI.121,sdg:14,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG14""}"
edge:bbe467f7d8a63b25,file:4f7c289bfa5e3248,policy_indicator:1.2.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:bbe8474084cd3bde,policy_indicator:6.4.1,sdg_target:6.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:bbead0f8ffb63297,sdg_target:1.b,sdg:1,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
