gbifid,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,verbatimscientificname,verbatimscientificnameauthorship,countrycode,locality,stateprovince,occurrencestatus,individualcount,decimallatitude,decimallongitude,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,dateidentified,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,location,address.17
2307722771,GU224550,Animalia,Chordata,Actinopterygii,Elopiformes,Megalopidae,Megalops,Megalops atlanticus,,SPECIES,"Megalops atlanticus Valenciennes, 1847",Megalops atlanticus,,MX,"Mexico:Quintana Roo, Punta Allen, reef lagoon",,PRESENT,,19.81,-87.46,,,,,38214,15,8,2004,5203123,5203123,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Lourdes Vasquez Yeomans,,,44285.26599,"19.81, -87.46",Quintana Roo
2307730745,GU660399,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Eurema,Eurema mexicana,,SPECIES,"Eurema mexicana (Boisduval, 1836)",Eurema mexicana mexicana,,MX,Mexico,,PRESENT,,19.88,-88.01,,,,,37840,7,8,2003,5137817,5137817,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Emigdio May,,,44285.26585,"19.88, -88.01",Quintana Roo
2307790910,MF127241,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Matiloxis,Matiloxis jalapena,,SPECIES,"Cecharismena jalapena (Schaus, 1906)",Cecharismena jalapena,,MX,"Mexico:Yucatan, Oxkutzcab, Reserva Kiuic",,PRESENT,,20.1,-89.47,,,,,39616,17,6,2008,9278197,1772607,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Blanca Prado,,,44285.26599,"20.1, -89.47",Yucatán
2307794024,MG449662,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Gobiosoma,,,GENUS,"Gobiosoma Girard, 1858",Gobiosoma sp. MXV739,,MX,"Mexico:Quintana Roo, Bacalar, Balneario Cocalitos",,PRESENT,,18.65,-88.41,,,,,42112,18,4,2015,3237964,,PRESERVED_SPECIMEN,,,,,Stephanie Sarmiento-Camacho,,CC_BY_4_0,,"Martha Valdez-Moreno, Stephanie Sarmiento Camacho, Jose Angel Cohuo Colli",,,44285.26601,"18.65, -88.41",Quintana Roo
2307816038,EU406861,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Mopalia,Mopalia porifera,,SPECIES,"Mopalia porifera Pilsbry, 1893",Mopalia porifera,,MX,"Mexico:Baja Calif., near Cabo San Quintin",,PRESENT,,30.36,-115.99,,,,,38316,25,11,2004,2306064,2306064,PRESERVED_SPECIMEN,,,,,D.J. Eernisse,,CC_BY_4_0,,D.J. Eernisse,,,44285.26601,"30.36, -115.99",Baja California
2307898696,KF753187,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes chrysogenys,,SPECIES,"Melanerpes chrysogenys (Vigors, 1839)",Melanerpes chrysogenys,,MX,"Mexico:Cerro Tuxpan, Guerrero",,PRESENT,,18.36,-99.48,,,,,,,,,2478102,2478102,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26586,"18.36, -99.48",Guerrero
2308065473,MK025117,Animalia,Arthropoda,Insecta,Coleoptera,Nitidulidae,Aethina,Aethina tumida,,SPECIES,"Aethina tumida Murray, 1867",Aethina tumida,,MX,Mexico,,PRESENT,,27.28,-112.89,,,,,42454,25,3,2016,8254044,8254044,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,E. Guzman,,,44285.266,"27.28, -112.89",Baja California Sur
2308193912,MF124396,Animalia,Arthropoda,Arachnida,Pseudoscorpiones,Neobisiidae,Microbisium,Microbisium parvulum,,SPECIES,"Microbisium parvulum (Banks, 1895)",Microbisium parvulum,,MX,"Mexico:Tamaulipas, El Cielo, 3 km southeast Alta Cima",,PRESENT,,23,-99,,,,,,,,,2125550,2125550,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26603,"23.0, -99.0",Tamaulipas
2308386170,JF447001,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,,SPECIES,"Artibeus intermedius Allen, 1897",Artibeus intermedius,,MX,"Mexico:Campeche, 25 Km N Of Xpujil",,PRESENT,,18.72,-89.4,,,,,32885,12,1,1990,4832182,2433270,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,"Engstrom, MD, Dowler, RC, Reid, FA, Maxwell, TC.",,,44285.26602,"18.72, -89.4",Campeche
2308540615,MF162066,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,Meleagris gallopavo,,SPECIES,"Meleagris gallopavo Linnaeus, 1758",Meleagris gallopavo,,MX,Mexico,,PRESENT,,20.07,-101.93,,,,,37987,1,1,2004,9606290,9606290,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26602,"20.07, -101.93",Michoacán
2308553053,KP972249,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Florestina,Florestina purpurea,,SPECIES,Florestina purpurea (Brandegee) Rydb.,Florestina purpurea,,MX,Mexico,,PRESENT,,18.18,-97.48,,,,,,,,,3139612,3139612,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.2659,"18.18, -97.48",Puebla
2308617124,GU224868,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Halichoeres,Halichoeres bivittatus,,SPECIES,"Halichoeres bivittatus (Bloch, 1791)",Halichoeres bivittatus,,MX,"Mexico:Quintana Roo, Xcalak",,PRESENT,,18.27,-87.83,,,,,39275,12,7,2007,2384268,2384268,PRESERVED_SPECIMEN,,,,,Lourdes Vasquez-Yeomans,,CC_BY_4_0,,Lourdes Vasquez-Yeomans & Jose Angel Cohuo,,,44285.26604,"18.27, -87.83",Quintana Roo
2308619645,JN281647,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,,,,FAMILY,Braconidae,Microgastrinae sp. Micro0128,,MX,"Mexico:Jalisco, La Huerta, Costa Sur, Bioestacion Chamela, camino Chachalaca",,PRESENT,,19.5,-105.04,,,,,40118,1,11,2009,6910,,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Alejandro Zaldivar,,,44285.26603,"19.5, -105.04",Jalisco
2308626728,HQ200889,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Ptesimogaster,,,GENUS,"Ptesimogaster Marsh, 1965",Ptesimogaster sp. MAS-2010,,MX,"Mexico:Jalisco, La Huerta, Costa Sur, Estacion de Biologia Chamela, a Lado del Laboratorio",,PRESENT,,19.5,-105.04,,,,,39988,24,6,2009,1261583,,PRESERVED_SPECIMEN,,,,,Alejandro Zaldivar-Riveron,,CC_BY_4_0,,"Hans Clebsch, Alejandro Zaldivar-Riveron, Andrew Polaszek",,,44285.2659,"19.5, -105.04",Jalisco
2308631498,JX066853,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila pachea,,SPECIES,"Drosophila pachea Patterson & Wheeler, 1942",Drosophila pachea,,MX,,,PRESENT,,31.11,-114.89,,,,,40677,14,5,2011,5073579,5073579,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26605,"31.11, -114.89",Baja California
2308840568,KR400267,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,,,GENUS,"Rhizobium Frank, 1889",uncultured Rhizobium sp.,,MX,Mexico,,PRESENT,,18.518,-98.95,,,,,40909,1,1,2012,3220733,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26591,"18.518, -98.95",Morelos
2308848155,MK025137,Animalia,Arthropoda,Insecta,Coleoptera,Nitidulidae,Aethina,Aethina tumida,,SPECIES,"Aethina tumida Murray, 1867",Aethina tumida,,MX,Mexico,,PRESENT,,18.18,-91.04,,,,,42454,25,3,2016,8254044,8254044,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,E. Guzman,,,44285.26562,"18.18, -91.04",Campeche
2308892471,KX953611,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,,,GENUS,"Fusarium Link, 1809",Fusarium sp.,,MX,"Mexico:Predio Arroyo, Ruiz, Nayarit",,PRESENT,,21.66,-105.11,712,,,,41275,1,1,2013,2554026,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,Leobarda Guadalupe Ramirez Guerrero,,,44285.26562,"21.66, -105.11",Nayarit
2308914322,MH734050,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus ayacahuite,,SPECIES,Pinus ayacahuite Ehrenb. ex Schltdl.,Pinus ayacahuite,,MX,"Mexico:Zimapan, HGO",,PRESENT,,20.87,-99.22,2482,,,,42602,20,8,2016,5285836,5285836,MATERIAL_SAMPLE,,,,,S. Hernandez-Leon,,CC_BY_4_0,,"S. Hernandez-Leon, S. Popoca Paredes, C. Espinoza Pelcastre & P. Barron Hernandez",,,44285.26605,"20.87, -99.22",Hidalgo
2308956461,KY629862,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,,,,FAMILY,Bartonellaceae,Bartonella sp.,,MX,Mexico,,PRESENT,,20.26,-99.19,1984,,,,,,,,7812,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26562,"20.26, -99.19",Hidalgo
2308962491,KT317424,Animalia,Mollusca,Bivalvia,Ostreida,Pteriidae,Isognomon,Isognomon recognitus,,SPECIES,"Isognomon recognitus (Mabille, 1895)",Isognomon recognitus,,MX,"Mexico:Baja California Sur, Laguna San Ignacio",,PRESENT,,26.79,-113.15,,,,,40190,12,1,2010,2285358,2285358,MATERIAL_SAMPLE,,,,,D.J. Eernisse,,CC_BY_4_0,,M. Raith,,,44285.26606,"26.79, -113.15",Baja California Sur
2309059709,KX987254,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium equiseti,,SPECIES,Fusarium equiseti (Corda) Sacc.,Fusarium equiseti,,MX,Mexico,,PRESENT,,20.56,-89.39,,,,,,,,,5251613,5251613,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26562,"20.56, -89.39",Yucatán
2309149213,KF753115,Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,Momotus mexicanus,,SPECIES,"Momotus mexicanus Swainson, 1827",Momotus mexicanus,,MX,"Mexico:El Petacal, Ejido San Isidro Potrero Grnade, Mpio Toliman, Jalisco",,PRESENT,,19.58,-103.86,,,,,,,,,2475314,2475314,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26606,"19.58, -103.86",Jalisco
2309281531,KP778929,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oryzomys,Oryzomys rostratus,,SPECIES,"Handleyomys rostratus (Merriam, 1901)",Handleyomys rostratus,,MX,"Mexico:Campeche, 44 Km S of Constitucion, 44 Km S of Escarcega, 70 Km E of Escarcega",,PRESENT,,18.28,-90.24,,,,,,,,,5786940,2438109,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26605,"18.28, -90.24",Campeche
2309380469,GU807069,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia mexicana,,SPECIES,"Poecilia mexicana Steindachner, 1863",Poecilia mexicana,,MX,Mexico,,PRESENT,,18.22,-89.45,,,,,39905,2,4,2009,8400492,8400492,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Jacobo Schmitter-Soto-Soto & Roberto Herrera,,,44285.26563,"18.22, -89.45",Campeche
2309471846,HQ201017,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Heterospilus,,,GENUS,"Heterospilus Haliday, 1836",Heterospilus sp. BOLD:AAA4593,,MX,"Mexico:Jalisco, La Huerta, Costa Sur, Estacion de Biologia Chamela, Camino Chachalaca",,PRESENT,,19.5,-105.04,,,,,40230,21,2,2010,1272344,,PRESERVED_SPECIMEN,,,,,Alejandro Zaldivar-Riveron,,CC_BY_4_0,,Alejandro Zaldivar-Riveron,,,44285.26563,"19.5, -105.04",Jalisco
2309499729,MH495933,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Osgoodomys,Osgoodomys banderanus,,SPECIES,"Osgoodomys banderanus (J.A.Allen, 1897)",Osgoodomys banderanus,,MX,Mexico,,PRESENT,,21.01,-105.31,,,,,,,,,2439323,2439323,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26595,"21.01, -105.31",Nayarit
2309523019,HQ201149,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Heterospilus,,,GENUS,"Heterospilus Haliday, 1836",Heterospilus sp. BOLD:AAP0841,,MX,"Mexico:Jalisco, La Huerta, Costa Sur, Estacion de Biologia Chamela, a lado del laboratorio",,PRESENT,,19.5,-105.04,,,,,40229,20,2,2010,1272344,,PRESERVED_SPECIMEN,,,,,Alejandro Zaldivar-Riveron,,CC_BY_4_0,,Alejandro Zaldivar-Riveron,,,44285.26595,"19.5, -105.04",Jalisco
2309620471,KP779116,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oryzomys,Oryzomys rhabdops,,SPECIES,"Handleyomys rhabdops (Merriam, 1901)",Handleyomys rhabdops,,MX,"Mexico:Chiapas, Rayon, 5 Km SE Rayon (by road)",,PRESENT,,17.19,-92.99,,,,,,,,,5786941,2438076,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26596,"17.19, -92.99",Chiapas
2309722252,KC616838,Animalia,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Ceriodaphnia,Ceriodaphnia laticaudata,,SPECIES,"Ceriodaphnia laticaudata P.E.Müller, 1867",Ceriodaphnia cf. laticaudata ZMXII-591,,MX,"Mexico:Puebla, Puebla, Valsequillo",,PRESENT,,18.91,-98.16,,,,,38700,14,12,2005,2234866,2234866,PRESERVED_SPECIMEN,,,,,Ernesto Mangas Ramirez,,CC_BY_4_0,,Ernesto Mangas Ramirez,,,44285.26607,"18.91, -98.16",Puebla
2309997735,MH143464,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Enantia,Enantia mazai,,SPECIES,"Enantia mazai Llorente-Bousquets, 1984",Enantia mazai,,MX,"Mexico:Puebla, Zihuatehutla 2",,PRESENT,,20.25,-97.89,,,,,42113,19,4,2015,5137564,5137564,PRESERVED_SPECIMEN,,,,,Jovana Jasso-Martinez,,CC_BY_4_0,,"Jovana Magdalena Jasso Martinez, Arturo Arellano Covarrubias and Moises Armando Luis Martinez",,,44285.26598,"20.25, -97.89",Puebla
2309998833,JF912264,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Heterospilus,,,GENUS,"Heterospilus Haliday, 1836",Heterospilus sp. BOLD:AAA4593,,MX,"Mexico:Jalisco, La Huerta, Costa Sur, Estacion de Biologia Chamela, a lado del laboratorio",,PRESENT,,19.5,-105.04,,,,,39988,24,6,2009,1272344,,PRESERVED_SPECIMEN,,,,,Alejandro Zaldivar-Riveron,,CC_BY_4_0,,"Hans Clebsch, Alejandro Zaldivar-Riveron, Andrew Polaszek",,,44285.26608,"19.5, -105.04",Jalisco
2310008338,EF543611,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,,,GENUS,"Pediococcus Claussen, 1903",Pediococcus sp. YCO-25,,MX,"Mexico:Las Coloradas, Yucatan",,PRESENT,,21.61,-88.01,,,,,,,,,3227014,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.2661,"21.61, -88.01",Yucatán
2310144058,GU659470,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,Heliconius ismenius,,SPECIES,"Heliconius ismenius Latreille, 1817",Heliconius ismenius,,MX,"Mexico:Campeche, Calakmul, Reserva de la Biosfera de Calakmul, Zona K, Dos Naciones",,PRESENT,,17.97,-89.36,,,,,37481,13,8,2002,1900618,1900618,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Armando Luis,,,44285.26608,"17.97, -89.36",Campeche
2310215338,HQ980434,Animalia,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,Lepidostoma,Lepidostoma aztecum,,SPECIES,"Lepidostoma aztecum Flint & Bueno-Soria, 1977",Lepidostoma aztecum,,MX,Mexico:Hidalgo,,PRESENT,,20.12,-98.52,,,,,40251,14,3,2010,5054566,5054566,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,"A. Contreras, H. A. Alvarez",,,44285.26608,"20.12, -98.52",Hidalgo
2310220396,KC617366,Animalia,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,Graptoleberis,Graptoleberis testudinaria,,SPECIES,"Graptoleberis testudinaria (Fischer, 1851)",Graptoleberis cf. testudinaria HE-481,,MX,"Mexico:Quintana Roo, Othon P. Blanco, Wetland in Puente Milagros",,PRESENT,,18.5,-88.44,,,,,40800,14,9,2011,2234881,2234881,PRESERVED_SPECIMEN,,,,,Manuel Elias-Gutierrez,,CC_BY_4_0,,"Manuel Elias-Gutierrez, Alma E. Garcia-Morales & Sergio Cohuo-Duran",,,44285.26611,"18.5, -88.44",Quintana Roo
2310260996,KY704961,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora xinjiangensis,,SPECIES,"Saccharomonospora xinjiangensis Jin et al., 1998",Saccharomonospora xinjiangensis,,MX,Mexico,,PRESENT,,15.78,-96.14,,,,,37035,24,5,2001,3224842,3224842,MATERIAL_SAMPLE,,,,,S. Alonso,,CC_BY_4_0,,N. Ramirez,,,44285.26609,"15.78, -96.14",Oaxaca
2310401890,DQ538478,Animalia,Arthropoda,Maxillopoda,Sessilia,Chthamalidae,Chthamalus,Chthamalus anisopoma,,SPECIES,"Chthamalus anisopoma Pilsbry, 1916",Chthamalus anisopoma,,MX,,,PRESENT,,27.35,-112.27,,,,,,,,,7845708,7845708,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26609,"27.35, -112.27",Baja California Sur
2310419026,HM434406,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Heterospilus,,,GENUS,"Heterospilus Haliday, 1836",Heterospilus sp. BOLD:AAI1748,,MX,"Mexico:Jalisco, La Huerta, Costa Sur, Estacion de Biologia Chamela, camino Chachalaca (Km 0)",,PRESENT,,19.5,-105.05,,,,,,,,,1272344,,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26612,"19.5, -105.05",Jalisco
2310441418,KT317393,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Saccostrea,Saccostrea palmula,,SPECIES,"Saccostrea palmula (Carpenter, 1857)",Saccostrea palmula,,MX,"Mexico:Sonora, Puerto Penasco",,PRESENT,,31.29,-113.44,,,,,39988,24,6,2009,4951147,4951147,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,M. Raith,,,44285.2661,"31.29, -113.44",Sonora
2310497129,MG020430,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi,,SPECIES,Fusarium verticillioides (Sacc.) Nirenberg,Fusarium verticillioides,,MX,,,PRESENT,,20.56,-89.31,,,,,40683,20,5,2011,5251653,5252216,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26566,"20.56, -89.31",Yucatán
2310527657,KX872584,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Trisetum,Trisetum viride,,SPECIES,Trisetum viride (Kunth) Kunth,Trisetum viride,,MX,"Mexico:Coahuila, Sierra Zapaliname, E of Saltillo. Calcareous slopes with Quercus greggii, Quercus sp., Cercocarpus montanus and Juniperus flaccida",,PRESENT,,25.35,-100.92,,,,,38597,2,9,2005,4109575,4109575,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26566,"25.35, -100.92",Coahuila
2310533849,JQ001100,Animalia,Arthropoda,,Sarcoptiformes,Ptyssalgidae,Ptyssalges,,,GENUS,"Ptyssalges Atyeo & Gaud, 1979",Ptyssalges sp. n. 1 AD1157,,MX,Mexico,,PRESENT,,18.58,-95.07,,,,,39577,9,5,2008,4653399,,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,P. Klimov,,,44285.26612,"18.58, -95.07",Veracruz
2310591250,KM350130,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,,,GENUS,"Pinnularia C.G.Ehrenberg, 1843",Pinnularia sp. NE-L11,,MX,Mexico,,PRESENT,,20.4491,-102.576,,,,,38344,23,12,2004,8305917,,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,N. Abarca,,,44285.26612,"20.4491, -102.576",Jalisco
2310604435,JN281810,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,,,,FAMILY,Braconidae,Microgastrinae sp. Micro0296,,MX,"Mexico:Jalisco, La Huerta, Costa Sur, Bioestacion Chamela. Camino Chachalaca",,PRESENT,,19.41,-105.04,,,,,40230,21,2,2010,6910,,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Alejandro Zaldivar,,,44285.26601,"19.41, -105.04",Jalisco
2310676346,MK098156,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Gymnopodium,Gymnopodium floribundum,,SPECIES,Gymnopodium floribundum Rolfe,Gymnopodium floribundum,,MX,Mexico,,PRESENT,,19.79,-89.59,,,,,,,,,7291570,7291570,PRESERVED_SPECIMEN,,,,,Juan Javier Diaz Ortiz,,CC_BY_4_0,,,,,44285.26613,"19.79, -89.59",Campeche
2310765158,JX066867,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila pachea,,SPECIES,"Drosophila pachea Patterson & Wheeler, 1942",Drosophila pachea,,MX,,,PRESENT,,31.11,-114.89,,,,,40677,14,5,2011,5073579,5073579,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26568,"31.11, -114.89",Baja California
2310767110,MF922571,Animalia,Arthropoda,Insecta,Lepidoptera,Arctiidae,Horama,Horama plumipes,,SPECIES,"Horama plumipes Drury, 1773",Horama plumipes,,MX,"Mexico:Campeche, Calakmul, Conhuas",,PRESENT,,18.52,-89.9,,,,,39060,9,12,2006,1806690,1806690,PRESERVED_SPECIMEN,,,,,Blanca Prado,,CC_BY_4_0,,Angeles Islas,,,44285.26613,"18.52, -89.9",Campeche
2310785624,KC341936,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus niger,,SPECIES,Aspergillus niger Tiegh.,Aspergillus niger,,MX,Mexico,,PRESENT,,24.04,-98.55,,,,,39995,1,7,2009,3465658,3465658,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,"Rosas-Hernandez I., Narvaez-Zapata J. A., De Santiago C., Arguijo de la Cruz E., Shirai K. and Larralde-Corona CP.",,,44285.26601,"24.04, -98.55",Tamaulipas
2310816962,KY094755,Chromista,Myzozoa,Aconoidasida,Haemospororida,Plasmodiidae,Plasmodium,,,GENUS,"Plasmodium Marchiafava & Celli, 1885",Plasmodium vivax,,MX,Mexico:Chiapas,,PRESENT,,14.99,-92.24,,,,,35998,22,7,1998,8364053,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26613,"14.99, -92.24",Chiapas
2311006708,KP779289,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oryzomys,Oryzomys rostratus,,SPECIES,"Handleyomys rostratus (Merriam, 1901)",Handleyomys rostratus,,MX,"Mexico:Campeche, 44 Km N of Hopelchen",,PRESENT,,20.3,-89.82,,,,,,,,,5786940,2438109,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26612,"20.3, -89.82",Yucatán
2311085134,KJ612404,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Aratinga,Aratinga canicularis,,SPECIES,"Eupsittula canicularis (Linnaeus, 1758)",Eupsittula canicularis,,MX,Mexico,,PRESENT,,24.51,-107.12,,,,,38517,14,6,2005,7502561,2479122,PRESERVED_SPECIMEN,,,,,E. Lopez,,CC_BY_4_0,,E. Lopez,,,44285.2657,"24.51, -107.12",Sinaloa
2311095142,KX953525,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma eijii,,SPECIES,Trichoderma eijii Chang S.Kim & N.Maek.,Trichoderma sp.,,MX,"Mexico:Predio 1 de mayo, Papantla de Olarte Ocampo, Veracruz",,PRESENT,,20.3,-97.27,196,,,,41334,1,3,2013,7504216,7504216,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,Ma. del Carmen A. Gonzalez Chavez and Rogelio Carrillo,,,44285.26602,"20.3, -97.27",Veracruz
2311111521,KP252899,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,,,GENUS,"Simulium Latreille, 1802",Simulium ochraceum s. l. BOLD:ABA1884,,MX,"Mexico:Oaxaca, Oaxaca Focus, La Lopa",,PRESENT,,17.418,-96.248,,,,,36919,28,1,2001,5734043,,PRESERVED_SPECIMEN,,,,,Luis M. Hernandez Triana,,CC_BY_4_0,,Oncho Programme,,,44285.26602,"17.418, -96.248",Oaxaca
2311139530,MH143404,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Enantia,Enantia albania,,SPECIES,"Enantia albania (Bates, 1864)",Enantia albania,,MX,"Mexico:Veracruz, Camino a la Cascada Texolo",,PRESENT,,19.41,-96.99,,,,,41889,7,9,2014,5137558,5137558,PRESERVED_SPECIMEN,,,,,Jovana Jasso-Martinez,,CC_BY_4_0,,"Jovana Magdalena Jasso Martinez, Arturo Arellano Covarrubias and Moises Armando Luis Martinez",,,44285.26602,"19.41, -96.99",Veracruz
2311243363,MG253060,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Vieja,Vieja hartwegi,,SPECIES,"Vieja hartwegi (Taylor & Miller, 1980)",Vieja hartwegi,,MX,Mexico,,PRESENT,,16.27,-92.66,,,,,,,,,2372031,2372031,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26615,"16.27, -92.66",Chiapas
2286509609,MK391825,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,Lampsilis teres,,SPECIES,"Lampsilis teres (Rafinesque, 1820)",Lampsilis teres,,MX,Usa,,PRESENT,,27.6,-99.58,,,,,,,,,2288142,2288142,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26543,"27.6, -99.58",Tamaulipas
2286516124,MK286564,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Cryptotis,Cryptotis mexicana,,SPECIES,"Cryptotis mexicana (Coues, 1877)",Cryptotis mexicanus,,MX,Mexico:Veracruz,,PRESENT,,21.25,-97.9,,,,,,,,,5219495,5219495,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26543,"21.25, -97.9",Veracruz
2303462481,AF398768,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gliricidia,Gliricidia robusta,,SPECIES,Gliricidia robusta (M.Sousa & Lavin) Lavin,Gliricidia robusta,,MX,"Mexico:Chiapas, Chicoasen, Mirador Manos que Imploran",,PRESENT,,16.91,-93.1,,,,,,,,,3980443,3980443,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26544,"16.91, -93.1",Chiapas
